batch_id,manufacturer,PROPRIETARYNAME,price,region,complaints,price_deviation,manufacturer_reliability,is_rural
0006-0005-30,Merck Sharp & Dohme LLC,BELSOMRA,32.22,Urban1,Best financial popular short like water century time election guy contain.,0.330376046601599,0.8155145007866417,0
0006-0032-01,Merck Sharp & Dohme LLC,STROMECTOL,37.29,Rural1,Small think law air little goal leave color should page.,0.7211014511959613,0.8935591658512474,1
0006-0032-20,Merck Sharp & Dohme LLC,STROMECTOL,14.16,Rural1,Meet if research blood news audience few.,-1.0614387082256556,0.965329578193077,1
0006-0033-13,Merck Sharp & Dohme LLC,BELSOMRA,33.54,Rural2,Husband including per nature wind himself future sport opportunity six itself.,0.4321033708746875,0.6345531356049146,1
0006-0033-30,Merck Sharp & Dohme LLC,BELSOMRA,16.88,Urban2,Name door production back us off main option leg never.,-0.8518187672992916,0.9007970532474863,0
0006-0078-28,Merck Sharp & Dohme LLC,JANUMET,26.98,Urban2,Computer what attorney board sport side her management produce bed stage.,-0.07345060430066076,0.6031041481161672,0
0006-0078-61,Merck Sharp & Dohme LLC,JANUMET,45.74,Rural1,Tough player a chair chance most hope official crime race first now tree.,1.3723104588532318,0.944684124963998,1
0006-0078-62,Merck Sharp & Dohme LLC,JANUMET,43.07,Rural1,Truth view response trip wrong old particularly member summer.,1.1665438256644847,0.8981045519108151,1
0006-0078-82,Merck Sharp & Dohme LLC,JANUMET,9.15,Urban2,Artist too whose a nice without body executive all.,-1.4475401435348771,0.5644942308804237,0
0006-0080-28,Merck Sharp & Dohme LLC,JANUMET,24.06,Rural1,Reduce hour fish him high nation production little could his under.,-0.2984837761774928,0.7196996966255318,1
0006-0080-61,Merck Sharp & Dohme LLC,JANUMET,17.45,Rural2,Child young prove care author administration return main join wrong be.,-0.807891059090458,0.9132651517414481,1
0006-0080-62,Merck Sharp & Dohme LLC,JANUMET,5.16,Rural2,Team throw receive us perhaps lawyer interest star his difficult interesting.,-1.7550341009967125,0.9849624684884275,1
0006-0080-82,Merck Sharp & Dohme LLC,JANUMET,39.7,Urban1,Official suggest door maybe improve national.,0.9068308841491002,0.9911211205724754,0
0006-0081-14,Merck Sharp & Dohme LLC,JANUMET,33.67,Urban2,Almost also low happy oil which bag room money teacher.,0.4421219709924918,0.612907441413994,0
0006-0081-31,Merck Sharp & Dohme LLC,JANUMET,16.79,Rural1,Let back three because line score whether back plant.,-0.8587547212270022,0.5051492886537172,1
0006-0081-54,Merck Sharp & Dohme LLC,JANUMET,38.36,Urban1,Fine apply gas sing light mention light safe inside whether sometimes eye along.,0.8035622367809647,0.7829372908426593,0
0006-0081-82,Merck Sharp & Dohme LLC,JANUMET,29.83,Rural2,See risk nor article list college appear wrong speak person expert bar measure.,0.14618793674350716,0.944709903776366,1
0006-0112-28,Merck Sharp & Dohme LLC,JANUVIA,24.25,Urban2,Edge past every either scientist page travel school process.,-0.2838412067745481,0.5850276094822826,0
0006-0112-31,Merck Sharp & Dohme LLC,JANUVIA,5.44,Rural2,Space end red machine son television garden base certain value.,-1.7334555776660574,0.9712235687193145,1
0006-0112-54,Merck Sharp & Dohme LLC,JANUVIA,8.39,Rural1,Study sell include himself produce rise cold.,-1.5061104211466554,0.5269302515930581,1
0006-0221-28,Merck Sharp & Dohme LLC,JANUVIA,44.74,Urban1,Same generation politics sense break cold human feeling second sell mouth here relationship.,1.295244304100892,0.6183732934531978,0
0006-0221-31,Merck Sharp & Dohme LLC,JANUVIA,45.68,Rural1,Enjoy most itself eye something high firm morning what best most government.,1.3676864895680911,0.5126792499092587,1
0006-0221-54,Merck Sharp & Dohme LLC,JANUVIA,29.55,Rural1,Particular present evening establish sort effort once leave push drop public.,0.12460941341285224,0.96836140694359,1
0006-0227-61,Merck Sharp & Dohme LLC,ISENTRESS,42.56,Urban2,Mind question year finish action across attack in.,1.1272400867407917,0.5182553644737831,0
0006-0277-02,Merck Sharp & Dohme LLC,JANUVIA,31.21,Urban2,Billion land detail exist cover agency begin voice prevent structure wear point.,0.25253923030173614,0.7278004599133425,0
0006-0277-14,Merck Sharp & Dohme LLC,JANUVIA,11.66,Rural1,Beat painting heavy shake possible sort continue.,-1.2541040951065048,0.7180393766575895,1
0006-0277-28,Merck Sharp & Dohme LLC,JANUVIA,10.74,Urban2,Receive education level view police two everybody.,-1.3250049574786573,0.6694466118357285,0
0006-0277-31,Merck Sharp & Dohme LLC,JANUVIA,18.87,Urban1,Realize property show either sit everyone artist home you election spend.,-0.6984571193421355,0.7491247682218511,0
0006-0277-33,Merck Sharp & Dohme LLC,JANUVIA,45.45,Urban1,Key man up particular condition man century shoulder.,1.3499612739750533,0.7918304686468649,0
0006-0277-54,Merck Sharp & Dohme LLC,JANUVIA,40.83,Rural1,Pass blood kid else alone audience road since.,0.9939156390192436,0.7827030000559164,1
0006-0277-82,Merck Sharp & Dohme LLC,JANUVIA,43.73,Urban1,To chance policy usually professor entire.,1.2174074878010286,0.6874220594371513,0
0006-0325-13,Merck Sharp & Dohme LLC,BELSOMRA,45.45,Rural1,Toward off middle vote make job such sit size music.,1.3499612739750533,0.854984652615469,1
0006-0325-30,Merck Sharp & Dohme LLC,BELSOMRA,14.45,Urban1,His ready sister building movement yard.,-1.039089523347477,0.7321709033820387,0
0006-0335-13,Merck Sharp & Dohme LLC,BELSOMRA,16.23,Rural2,Radio hundred place where before movement which ball least short.,-0.9019117678883123,0.9141811631297151,1
0006-0335-30,Merck Sharp & Dohme LLC,BELSOMRA,9.63,Rural1,Computer always his course receive to piece grow.,-1.4105483892537543,0.6478324745031286,1
0006-0461-02,Merck Sharp & Dohme LLC,EMEND,40.11,Urban1,Those just country along agent you draw.,0.9384280075975592,0.7559551474148947,0
0006-0461-12,Merck Sharp & Dohme LLC,EMEND,44.79,Rural2,As music film move strong last yet already argue skin.,1.299097611838509,0.7395819788112836,1
0006-0473-61,Merck Sharp & Dohme LLC,ISENTRESS,23.29,Rural1,If deep president mission vote thank.,-0.3578247153367943,0.6943017903010061,1
0006-0477-61,Merck Sharp & Dohme LLC,ISENTRESS,32.93,Urban1,Chance often under already center president likely truth animal red candidate common.,0.3850930164757603,0.7393504618045387,0
0006-0568-40,Merck Sharp & Dohme LLC,ZOLINZA,11.95,Urban1,Toward star best particularly structure ask.,-1.2317549102283263,0.7002384614849448,0
0006-0575-03,Merck Sharp & Dohme LLC,JANUMET,46.84,Rural2,Box organization past as dark front structure.,1.4570832290808056,0.637800339066326,1
0006-0575-56,Merck Sharp & Dohme LLC,JANUMET,43.91,Urban2,Food wish office case student soldier share or friend building center.,1.2312793956564498,0.9079238768730682,0
0006-0575-61,Merck Sharp & Dohme LLC,JANUMET,48.93,Urban2,Collection have close during old card social place heavy citizen they.,1.6181514925131952,0.7167914130146196,0
0006-0575-62,Merck Sharp & Dohme LLC,JANUMET,41.48,Rural2,According conference become prepare thought indicate southern.,1.0440086396082644,0.7805414869856492,1
0006-0575-82,Merck Sharp & Dohme LLC,JANUMET,44.66,Rural2,Realize deal policy mission include visit particular also conference matter wear physical.,1.2890790117207045,0.9168300597049466,1
0006-0577-03,Merck Sharp & Dohme LLC,JANUMET,6.12,Rural1,Girl above dog brother morning believe gun seven music.,-1.6810505924344665,0.711393743560364,1
0006-0577-56,Merck Sharp & Dohme LLC,JANUMET,38.15,Urban2,Less phone decade apply both chance such treatment.,0.7873783442829734,0.9656497502317027,0
0006-0577-61,Merck Sharp & Dohme LLC,JANUMET,19.95,Rural1,Computer prove amount population expect itself free source serve analysis science understand.,-0.6152256722096088,0.6001692999863546,1
0006-0577-62,Merck Sharp & Dohme LLC,JANUMET,46.89,Urban1,Citizen ahead method audience dog know often industry.,1.4609365368184224,0.5157787776194775,0
0006-0577-82,Merck Sharp & Dohme LLC,JANUMET,41.1,Rural2,Discover body direction down include customer through available one approach.,1.0147235008023756,0.9031242113090313,1
0006-3025-00,Merck Sharp & Dohme LLC,ZINPLAVA,43.88,Rural1,Certain until lawyer hold carry rest place wish dark camera realize.,1.22896741101388,0.9536959533483657,1
0006-3026-02,Merck Sharp & Dohme LLC,KEYTRUDA,41.48,Rural2,Exactly book letter industry set detail.,1.0440086396082644,0.5455921414199272,1
0006-3026-04,Merck Sharp & Dohme LLC,KEYTRUDA,17.01,Rural1,Page smile point particularly color wife talk beat tax.,-0.8418001671814873,0.5524817905149477,1
0006-3061-00,Merck Sharp & Dohme LLC,EMEND,40.43,Urban1,Television describe list leg address into their easy its develop until watch.,0.9630891771183079,0.5543950099480016,0
0006-3066-03,Merck Sharp & Dohme LLC,EMEND,9.86,Urban1,Together individual analysis yard safe mean international hour special recent better manager bar.,-1.3928231736607162,0.683330251826321,0
0006-3069-01,Merck Sharp & Dohme LLC,PIFELTRO,44.25,Urban2,Really image design grow dream your.,1.2574818882722456,0.9762743845167086,0
0006-3074-02,Merck Sharp & Dohme LLC,ZEPATIER,43.64,Urban2,Look fight reflect teach section agency.,1.2104715338733183,0.7511139078697779,0
0006-3075-02,Merck Sharp & Dohme LLC,PREVYMIS,15.01,Urban1,Less catch reflect continue the phone region ability physical his real.,-0.9959324766861668,0.65605699566577,0
0006-3075-04,Merck Sharp & Dohme LLC,PREVYMIS,41.75,Rural1,Allow international especially watch my some skin ball thing save area war.,1.0648165013913964,0.8198001856322059,1
0006-3076-02,Merck Sharp & Dohme LLC,PREVYMIS,25.71,Rural2,Thousand book half people half compare next attack remember daughter.,-0.17132462083613212,0.9366387764106605,1
0006-3076-04,Merck Sharp & Dohme LLC,PREVYMIS,18.73,Urban1,Draw box long voice oil where decide seat different good.,-0.7092463810074632,0.8242564598941954,0
0006-3080-01,Merck Sharp & Dohme LLC,ISENTRESS,40.79,Urban1,Me institution approach health laugh may stop like mother.,0.9908329928291502,0.9434286976108139,0
0006-3516-59,Merck Sharp & Dohme LLC,PRIMAXIN,15.24,Rural1,Tonight later happy pull really within third could this beautiful hospital condition.,-0.9782072610931286,0.8304699154941595,1
0006-3603-60,Merck Sharp & Dohme LLC,ISENTRESS,6.06,Urban1,Body every recent many themselves minute.,-1.685674561719607,0.5056555508357217,0
0006-3603-61,Merck Sharp & Dohme LLC,ISENTRESS,13.69,Urban1,Age indicate radio use listen information scene again country against soon strong mind from.,-1.0976598009592553,0.6581831203722476,0
0006-3822-10,Merck Sharp & Dohme LLC,CANCIDAS,19.77,Rural1,Garden position for order recent success knowledge fight car smile commercial employee machine.,-0.6290975800650299,0.8136897955233506,1
0006-3823-10,Merck Sharp & Dohme LLC,CANCIDAS,43.9,Urban1,Show another good lay coach under Republican expect win.,1.2305087341089265,0.9996621481247876,0
0006-3843-71,Merck Sharp & Dohme LLC,INVANZ,48.51,Urban2,Claim bring year off kid hard day.,1.5857837075172123,0.890275784362887,0
0006-3856-02,Merck Sharp & Dohme LLC,RECARBRIO,17.56,Urban2,Program within challenge large wish move.,-0.7994137820677006,0.5702701088451697,0
0006-3862-03,Merck Sharp & Dohme LLC,EMEND,33.87,Urban2,Turn identify material certainly leader floor above.,0.45753520194295944,0.8358204647666332,0
0006-3862-13,Merck Sharp & Dohme LLC,EMEND,22.99,Urban2,Wish former relate listen face want wonder off chair north trade kind.,-0.38094456176249625,0.9303154858575129,0
0006-4045-00,Merck Sharp & Dohme LLC,GARDASIL,49.15,Urban1,Rule too cause nearly final husband subject.,1.63510604655871,0.732935723321412,0
0006-4045-41,Merck Sharp & Dohme LLC,GARDASIL,29.13,Rural2,Group for part crime money sit short cultural base support quality.,0.09224162841686945,0.9469606119189464,1
0006-4047-20,Merck Sharp & Dohme LLC,RotaTeq,47.27,Urban2,Wish hour make owner memory argue project.,1.4902216756243116,0.8895692192616209,0
0006-4047-41,Merck Sharp & Dohme LLC,RotaTeq,10.19,Urban2,Challenge take hard health expect goal within them because road know.,-1.367391342592444,0.9225253651333467,0
0006-4093-02,Merck Sharp & Dohme LLC,RECOMBIVAX HB,48.67,Urban1,Sound eye south wife interest to cause onto beat debate listen.,1.598114292277587,0.6830169432033308,0
0006-4094-02,Merck Sharp & Dohme LLC,RECOMBIVAX HB,13.04,Urban1,Would at whether series because important trial increase new report sense carry.,-1.147752801548276,0.6724334382736299,0
0006-4095-02,Merck Sharp & Dohme LLC,VAQTA,48.31,Rural1,Strategy face make state few one management science.,1.5703704765667448,0.5670571059568573,1
0006-4096-02,Merck Sharp & Dohme LLC,VAQTA,16.95,Urban2,Agree able enjoy what strong line president throughout.,-0.8464241364666278,0.5600234208338497,0
0006-4109-02,Merck Sharp & Dohme LLC,GARDASIL,9.88,Rural1,Conference trade population agreement share manage wife out gun lose job.,-1.3912818505656694,0.5739218127428285,1
0006-4109-09,Merck Sharp & Dohme LLC,GARDASIL,24.56,Urban2,Physical live reason build mention offer suddenly clear around.,-0.25995069880132293,0.9773436562660336,0
0006-4119-03,Merck Sharp & Dohme LLC,GARDASIL 9,37.78,Rural2,Leave really group apply guess player western any factor police.,0.7588638670246078,0.5081943914266749,1
0006-4121-02,Merck Sharp & Dohme LLC,GARDASIL 9,19.12,Urban1,Message short consumer behind sell myself.,-0.6791905806540506,0.6597312991625601,0
0006-4171-00,Merck Sharp & Dohme LLC,ProQuad,32.28,Urban1,Step rate feeling rate read benefit oil statement actually million.,0.3350000158867396,0.6366858050778633,0
0006-4175-88,Merck Sharp & Dohme LLC,STERILE DILUENT,28.01,Rural1,Single include TV clear design me story somebody next ready.,0.005927535094249202,0.6471935575345651,1
0006-4293-02,Merck Sharp & Dohme LLC,ERVEBO,22.33,Rural1,Suffer Republican reduce sort individual trouble bring capital admit give reality catch.,-0.43180822389904044,0.7089062308930536,1
0006-4309-00,Merck Sharp & Dohme LLC,STERILE DILUENT,30.95,Urban1,Threat our shake garden report agreement sport develop task central dinner.,0.23250203006612769,0.635819601549575,0
0006-4329-02,Merck Sharp & Dohme LLC,VAXNEUVANCE,16.46,Urban1,Decide wonder interesting several born affect machine.,-0.8841865522952742,0.8739626851468267,0
0006-4329-03,Merck Sharp & Dohme LLC,VAXNEUVANCE,36.9,Urban1,Amount blue soldier message arrive budget education at property senior site.,0.6910456508425488,0.6253007403272661,0
0006-4347-01,Merck Sharp & Dohme LLC,CAPVAXIVE,5.08,Urban2,Day top continue goal before suffer walk we girl civil may rock drop.,-1.7611993933768997,0.8535665213275673,0
0006-4347-02,Merck Sharp & Dohme LLC,CAPVAXIVE,46.65,Urban2,Attention standard shake more respond who commercial senior above rise under turn surface.,1.4424406596778607,0.9158952718382849,0
0006-4681-00,Merck Sharp & Dohme LLC,M-M-R II,29.23,Rural2,Hand operation keep whatever Congress great here Democrat dinner both world buy.,0.09994824389210352,0.9620354724862947,1
0006-4827-00,Merck Sharp & Dohme LLC,VARIVAX,37.37,Urban2,Mind many guess explain reveal bank management.,0.7272667435761483,0.9050248987163365,0
0006-4831-41,Merck Sharp & Dohme LLC,VAQTA,38.39,Urban1,Exist outside find wish know network fact talk country attorney.,0.805874221423535,0.8630864913355187,0
0006-4837-03,Merck Sharp & Dohme LLC,PNEUMOVAX 23,35.18,Urban2,Voice happen actually purpose public how mission put budget house reason within.,0.5584918646685246,0.9164567825620914,0
0006-4841-00,Merck Sharp & Dohme LLC,VAQTA,21.39,Rural1,Ask window full organization wrong but study rise.,-0.5042504093662395,0.8033770990627471,1
0006-4841-41,Merck Sharp & Dohme LLC,VAQTA,8.15,Urban1,Share she order series song wall green project wear.,-1.5246062982872168,0.9010528260932398,0
0006-4897-00,Merck Sharp & Dohme LLC,PedvaxHIB,34.89,Urban2,Memory challenge lawyer business majority discuss wall ahead scene store marriage ago.,0.5361426797903461,0.5338725281406064,0
0006-4943-00,Merck Sharp & Dohme LLC,PNEUMOVAX 23,19.86,Urban1,Him quickly check perform benefit baby seem should.,-0.6221616261373194,0.5134010340946473,0
0006-4981-00,Merck Sharp & Dohme LLC,RECOMBIVAX HB,19.13,Rural1,Dark product make energy gas teacher national weight all involve trip.,-0.6784199191065273,0.5904848703290806,1
0006-4992-00,Merck Sharp & Dohme LLC,RECOMBIVAX HB,43.16,Rural1,Late table kind along computer process single those clearly issue.,1.173479779592195,0.5718485397410598,1
0006-4995-00,Merck Sharp & Dohme LLC,RECOMBIVAX HB,37.39,Urban2,Resource maintain body push process rate occur live take.,0.7288080666711954,0.5344727146685762,0
0006-4995-41,Merck Sharp & Dohme LLC,RECOMBIVAX HB,18.51,Urban1,Argue enjoy opportunity help put short expect article opportunity campaign hand special.,-0.7262009350529778,0.6132759023850946,0
0006-5003-01,Merck Sharp & Dohme LLC,PREVYMIS,18.92,Rural2,Agree through game best generation group goal product easy possible or travel assume.,-0.6946038116045185,0.6851819973407199,1
0006-5004-01,Merck Sharp & Dohme LLC,PREVYMIS,23.38,Rural1,Boy college Mrs also price institution method inside after.,-0.3508887614090837,0.6476601932441162,1
0006-5007-01,Merck Sharp & Dohme LLC,DELSTRIGO,23.11,Rural2,Onto worry help hope occur space beyond push from me share fund.,-0.3716966231922154,0.5821254009784906,1
0006-5028-01,Merck Sharp & Dohme LLC,VERQUVO,18.3,Urban2,Federal wide cut player wind away sure degree enter father of source person.,-0.7423848275509691,0.9545290666312809,0
0006-5028-02,Merck Sharp & Dohme LLC,VERQUVO,10.73,Rural1,Response official option event note most interview.,-1.3257756190261807,0.7577385757013935,1
0006-5028-04,Merck Sharp & Dohme LLC,VERQUVO,23.92,Rural2,Somebody prepare few sound item music customer I person law.,-0.30927303784282006,0.6246487999976654,1
0006-5028-06,Merck Sharp & Dohme LLC,VERQUVO,47.32,Rural1,Congress affect reflect television officer defense while score level view mouth pass shoulder.,1.4940749833619285,0.9464648586732778,1
0006-5029-01,Merck Sharp & Dohme LLC,VERQUVO,35.48,Rural2,Various risk art customer leg drive second she such improve team.,0.5816117110942263,0.7063564539019808,1
0006-5029-02,Merck Sharp & Dohme LLC,VERQUVO,45.63,Urban1,Plant suffer environment expert civil rather.,1.3638331818304745,0.7453107368939146,0
0006-5029-04,Merck Sharp & Dohme LLC,VERQUVO,32.7,Urban1,Image box court early still less nice job positive.,0.3673678008827224,0.7634169570146547,0
0006-5029-06,Merck Sharp & Dohme LLC,VERQUVO,18.54,Urban2,Dark evening ahead smile everyone nearly.,-0.7238889504104078,0.9066158084043523,0
0006-5030-01,Merck Sharp & Dohme LLC,VERQUVO,29.66,Rural1,White magazine after teacher base own.,0.13308669043560956,0.5578165299897,1
0006-5030-02,Merck Sharp & Dohme LLC,VERQUVO,5.02,Rural2,Too imagine guy price bed wall.,-1.7658233626620403,0.8220643460421497,1
0006-5030-04,Merck Sharp & Dohme LLC,VERQUVO,17.91,Urban2,Door number matter building professional oil simple.,-0.7724406279043817,0.9338348183909304,0
0006-5055-06,Merck Sharp & Dohme LLC,LAGEVRIO,24.34,Urban1,Edge this draw business southern forget once hope security door institution certain.,-0.27690525284683754,0.6605369398861014,0
0006-5055-07,Merck Sharp & Dohme LLC,LAGEVRIO,31.1,Urban1,Degree ever impact television argue mouth record both.,0.2440619532789788,0.6667516873727395,0
0006-5055-09,Merck Sharp & Dohme LLC,LAGEVRIO,34.46,Urban2,Interest radio white these view guy resource start again whom paper success.,0.5030042332468401,0.8503892731445807,0
0006-5073-01,Merck Sharp & Dohme LLC,ENFLONSIA,25.92,Rural1,Real small dream need finally when.,-0.15514072833814072,0.7107615565733442,1
0006-5073-02,Merck Sharp & Dohme LLC,ENFLONSIA,24.9,Rural2,Total rate movement door kind account whether until truth feeling.,-0.23374820618552744,0.8828532671904464,1
0006-5085-01,Merck Sharp & Dohme LLC,PREVYMIS,14.62,Urban1,Father teacher civil keep first speech popular smile ever.,-1.0259882770395794,0.7219271872125892,0
0006-5086-01,Merck Sharp & Dohme LLC,PREVYMIS,26.29,Urban2,Statement wait likely include subject response theory.,-0.12662625107977524,0.5787879408389822,0
0006-5087-01,Merck Sharp & Dohme LLC,WINREVAIR,45.55,Urban1,Station recognize media goal own spend scene.,1.357667889450287,0.9821806092598852,0
0006-5088-01,Merck Sharp & Dohme LLC,WINREVAIR,40.82,Urban1,Receive seven political contain kitchen political able customer figure office book.,0.9931449774717205,0.8483979469424283,0
0006-5090-01,Merck Sharp & Dohme LLC,WINREVAIR,12.64,Rural2,Might wide store shake suggest rate society floor long.,-1.1785792634492118,0.5003832176818304,1
0006-5091-01,Merck Sharp & Dohme LLC,WINREVAIR,8.82,Rural1,End reach step son cup increase consider.,-1.4729719746031493,0.5575905511791067,1
0006-5331-01,Merck Sharp & Dohme LLC,WELIREG,28.2,Rural1,War this difference way type positive phone trade wind cup.,0.020570104497193566,0.519149553683715,1
0006-5331-58,Merck Sharp & Dohme LLC,WELIREG,33.48,Rural2,Anyone peace outside chance when color note add.,0.4274794015895469,0.8445549956889731,1
0006-5331-59,Merck Sharp & Dohme LLC,WELIREG,20.08,Urban2,Itself turn law purpose budget require course technology site explain management candidate.,-0.6052070720918047,0.81851779448595,0
0006-5363-03,Merck Sharp & Dohme LLC,STEGLATRO,41.83,Urban2,Outside yet executive quality industry impact certainly face.,1.0709817937715833,0.8581291603011101,0
0006-5363-06,Merck Sharp & Dohme LLC,STEGLATRO,38.8,Rural1,Dog late eat old positive beat light the window.,0.837471344871994,0.707836952329638,1
0006-5363-07,Merck Sharp & Dohme LLC,STEGLATRO,35.28,Urban1,Rather require remain save eight believe arrive four dog traditional you.,0.5661984801437586,0.7910817913870927,0
0006-5363-09,Merck Sharp & Dohme LLC,STEGLATRO,15.11,Urban1,Remember special accept mean herself within provide car throughout American conference college manage.,-0.9882258612109328,0.5228189945311323,0
0006-5363-10,Merck Sharp & Dohme LLC,STEGLATRO,13.96,Urban2,There car fish most center bring analysis campaign the strong.,-1.0768519391761233,0.8219580692537026,0
0006-5364-03,Merck Sharp & Dohme LLC,STEGLATRO,6.1,Rural2,Unit executive theory party seven enough fine throughout firm yes.,-1.6825919155295135,0.7346709110013301,1
0006-5364-06,Merck Sharp & Dohme LLC,STEGLATRO,16.02,Urban1,New type PM key country approach consumer.,-0.9180956603863037,0.9744594179183553,0
0006-5364-07,Merck Sharp & Dohme LLC,STEGLATRO,26.38,Urban2,Employee relationship job yet until American ground remember magazine manage suffer term.,-0.11969029715206468,0.708587281428978,0
0006-5364-09,Merck Sharp & Dohme LLC,STEGLATRO,43.24,Rural2,Glass data exist strong seek state none.,1.1796450719723826,0.710409839918378,1
0006-5367-03,Merck Sharp & Dohme LLC,STEGLUJAN,8.28,Rural1,Defense your above short Congress turn east marriage behind forget expect wonder business.,-1.514587698169413,0.7676071973088381,1
0006-5367-06,Merck Sharp & Dohme LLC,STEGLUJAN,23.65,Rural2,Opportunity week student child ball store process law western order.,-0.33008089962595205,0.5330112079252703,1
0006-5367-07,Merck Sharp & Dohme LLC,STEGLUJAN,33.34,Rural1,Forget analysis performance laugh water yourself.,0.4166901399242198,0.6048764799669697,1
0006-5367-09,Merck Sharp & Dohme LLC,STEGLUJAN,13.75,Urban2,Can tell soon executive sometimes season natural own begin effort drive side human.,-1.0930358316741149,0.6663530080734182,0
0006-5368-03,Merck Sharp & Dohme LLC,STEGLUJAN,36.34,Rural2,System clear single expect sell pressure.,0.647888604181239,0.6545116274016167,1
0006-5368-06,Merck Sharp & Dohme LLC,STEGLUJAN,27.25,Urban2,Fear song save TV tough page grow.,-0.052642742517529074,0.6632030310412691,0
0006-5368-07,Merck Sharp & Dohme LLC,STEGLUJAN,15.98,Rural1,Story mention majority those live none institution.,-0.9211783065763972,0.9282897740393297,1
0006-5368-09,Merck Sharp & Dohme LLC,STEGLUJAN,34.52,Urban1,Specific pass its international American game less difference rather choice manager.,0.5076282025319806,0.8862899853283119,0
0006-5369-03,Merck Sharp & Dohme LLC,SEGLUROMET,5.25,Urban1,Positive base life bad soon feel worker range feel eat into notice necessary true.,-1.748098147069002,0.562097275995545,0
0006-5369-06,Merck Sharp & Dohme LLC,SEGLUROMET,38.79,Rural1,Blue interesting behind produce nothing effect effort bank me box product conference.,0.8367006833244708,0.9205913110248101,1
0006-5369-07,Merck Sharp & Dohme LLC,SEGLUROMET,39.65,Urban1,Successful and indicate region finish right serious last.,0.9029775764114829,0.6165179374087332,0
0006-5370-03,Merck Sharp & Dohme LLC,SEGLUROMET,9.8,Urban1,Game truth special decision back word else pull its.,-1.3974471429458564,0.7538687388252864,0
0006-5370-06,Merck Sharp & Dohme LLC,SEGLUROMET,24.13,Rural2,Accept bring commercial local reality than.,-0.29308914534482894,0.6054723327819795,1
0006-5370-07,Merck Sharp & Dohme LLC,SEGLUROMET,12.91,Rural2,Rise field spend pattern real white push source because career course staff receive.,-1.15777140166608,0.7430189550616935,1
0006-5373-03,Merck Sharp & Dohme LLC,SEGLUROMET,48.11,Urban1,Teacher decide possible power job personal so course.,1.5549572456162766,0.7989662932093489,0
0006-5373-06,Merck Sharp & Dohme LLC,SEGLUROMET,28.31,Rural2,Show challenge instead bring total school knowledge machine after.,0.02904738151995089,0.7940509203170218,1
0006-5373-07,Merck Sharp & Dohme LLC,SEGLUROMET,7.26,Rural1,One cut notice street anything account piece require woman support say.,-1.5931951760167993,0.676203941724101,1
0006-5373-09,Merck Sharp & Dohme LLC,SEGLUROMET,16.21,Rural2,Room yourself already hundred message right very toward test discussion art affect office.,-0.9034530909833591,0.569090116329087,1
0006-5374-03,Merck Sharp & Dohme LLC,SEGLUROMET,43.18,Rural2,As throughout individual list manager voice get recently again explain court gas discussion.,1.1750211026872421,0.9450203663327281,1
0006-5374-06,Merck Sharp & Dohme LLC,SEGLUROMET,25.54,Rural2,Onto rate two table resource life third rich.,-0.18442586714403,0.6704455470179344,1
0006-5374-07,Merck Sharp & Dohme LLC,SEGLUROMET,41.06,Urban2,Where strategy pull same somebody son suddenly perform executive see.,1.0116408546122821,0.9949449592531794,0
0006-5374-09,Merck Sharp & Dohme LLC,SEGLUROMET,35.04,Rural1,Can current paper beyond indeed year field decide another adult thing ground.,0.547702603003197,0.6780477863804484,1
0006-5423-12,Merck Sharp & Dohme LLC,BRIDION,49.46,Urban1,Company teacher me southern front box dinner no.,1.6589965545319354,0.9281159316740879,0
0006-5423-15,Merck Sharp & Dohme LLC,BRIDION,31.8,Urban1,Election future great another there environment character real middle prove relationship unit.,0.29800826160561655,0.6039472733965402,0
0006-5424-02,Merck Sharp & Dohme LLC,ANTIVENIN,47.75,Urban2,Sometimes while sense window sit participant teach big none medical cold.,1.5272134299054343,0.9187148772239968,0
0006-5425-15,Merck Sharp & Dohme LLC,BRIDION,45.11,Rural2,That treat church factor kid media run.,1.3237587813592575,0.9737143460238187,1
0008-0100-01,"Wyeth Pharmaceuticals LLC, a subsidiary of Pfizer Inc.",Besponsa,32.57,Rural1,Child hair standard but dark wide shoulder.,0.35734920076491805,0.8740326037968209,1
0008-0423-03,"Wyeth Pharmaceuticals LLC, a subsidiary of Pfizer Inc.",North American Coral Snake Antivenin (Equine),37.37,Rural1,Early speak game measure be head.,0.7272667435761483,0.9341825311447899,1
0008-0833-21,"Wyeth Pharmaceuticals LLC, a subsidiary of Pfizer Inc.",Effexor,27.72,Urban1,Guess professor charge send instead direction soon including important learn system.,-0.016421649783929515,0.7894554989494251,0
0008-0833-22,"Wyeth Pharmaceuticals LLC, a subsidiary of Pfizer Inc.",Effexor,42.38,Urban2,Want kind show response military attorney full I sign its.,1.1133681788853704,0.6265922873581025,0
0008-0836-21,"Wyeth Pharmaceuticals LLC, a subsidiary of Pfizer Inc.",Effexor,29.65,Urban2,Service produce political total around place require produce mind fast I.,0.13231602888808605,0.8016469514231808,0
0008-0841-81,"Wyeth Pharmaceuticals LLC, a subsidiary of Pfizer Inc.",Protonix,45.37,Urban2,Them return finish general still too particular chair identify popular thought person peace.,1.3437959815948657,0.6713964407011616,0
